Log generated at: 2025-12-02_12-27-16
--- Logged information since last Button Press ---
33.59224581718445, 192.168.0.88, 2096
33.694777965545654, 192.168.0.88, 2041
33.901631116867065, 192.168.0.88, 1986
34.00173544883728, 192.168.0.88, 2074
34.20654034614563, 192.168.0.88, 2103
34.31156015396118, 192.168.0.88, 2103
34.53300976753235, 192.168.0.88, 2093
34.61748218536377, 192.168.0.88, 2095
34.82389211654663, 192.168.0.88, 2037
35.03193545341492, 192.168.0.88, 2086
35.23289966583252, 192.168.0.88, 2092
35.33539819717407, 192.168.0.88, 2111
35.549429416656494, 192.168.0.88, 2138
35.5513756275177, 192.168.0.88, 2125
35.74738574028015, 192.168.0.88, 2127
35.84876227378845, 192.168.0.88, 2126
35.978909492492676, 192.168.0.88, 2128
36.156654357910156, 192.168.0.88, 2128
36.27790284156799, 192.168.0.88, 2128
36.57920503616333, 192.168.0.88, 2123
36.76893448829651, 192.168.0.88, 2111
36.97509479522705, 192.168.0.88, 2098
37.077709436416626, 192.168.0.88, 2107
37.485756397247314, 192.168.0.88, 2110
37.59749794006348, 192.168.0.88, 2107
37.79594922065735, 192.168.0.88, 2097
37.797285079956055, 192.168.0.88, 2097
37.93696069717407, 192.168.0.88, 2107
38.101791858673096, 192.168.0.88, 2102
38.23139238357544, 192.168.0.88, 2102
38.41143274307251, 192.168.0.88, 2109
38.53514742851257, 192.168.0.88, 2099
38.717896699905396, 192.168.0.88, 2096
38.92086482048035, 192.168.0.88, 1962
39.0252046585083, 192.168.0.88, 2025
39.22833037376404, 192.168.0.88, 2045
39.43242120742798, 192.168.0.88, 2071
39.534557819366455, 192.168.0.88, 2047
39.73634052276611, 192.168.0.88, 2037
39.73705506324768, 192.168.0.220, 2060
39.738059282302856, 192.168.0.88, 2083
39.83939504623413, 192.168.0.220, 2130
40.05144453048706, 192.168.0.220, 2112
40.25136423110962, 192.168.0.220, 2159
40.35405659675598, 192.168.0.220, 2134
40.66714787483215, 192.168.0.220, 2128
40.86490559577942, 192.168.0.220, 2102
40.96633458137512, 192.168.0.220, 2112
41.172898292541504, 192.168.0.220, 2084
41.27284812927246, 192.168.0.169, 2125
41.27334690093994, 192.168.0.220, 2087
41.37828779220581, 192.168.0.169, 2145
41.58334422111511, 192.168.0.169, 2128
41.692832231521606, 192.168.0.169, 2159
41.89006853103638, 192.168.0.169, 2161
41.98977208137512, 192.168.0.169, 2137
42.09494590759277, 192.168.0.169, 2179
42.193894386291504, 192.168.0.220, 2160
42.29979753494263, 192.168.0.169, 2179
42.40230083465576, 192.168.0.169, 2192
42.60651135444641, 192.168.0.169, 2192
42.72179341316223, 192.168.0.169, 2206
42.91463494300842, 192.168.0.169, 2201
43.013845920562744, 192.168.0.169, 2198
43.2212028503418, 192.168.0.169, 2204
43.32109785079956, 192.168.0.169, 2201
43.53499698638916, 192.168.0.169, 2214
43.62850069999695, 192.168.0.169, 2192
43.832417249679565, 192.168.0.169, 2128
44.34770369529724, 192.168.0.169, 1855
44.55343246459961, 192.168.0.169, 1847
44.856733322143555, 192.168.0.169, 1843
44.85757350921631, 192.168.0.169, 1845
44.96031928062439, 192.168.0.169, 1840
45.16622757911682, 192.168.0.169, 1847
45.26798725128174, 192.168.0.169, 1851
45.47199535369873, 192.168.0.169, 1853
45.5768883228302, 192.168.0.169, 1856
45.79561185836792, 192.168.0.169, 1840
